benchmark,pair_label,model_variant,runner_model,task_id,comparison_mode,ideal_mode,comparison_log,ideal_log,comparison_start_line,ideal_start_line,comparison_event_count,ideal_event_count,execution_similarity,execution_error_type,comparison_execution_summary,ideal_execution_summary,aligned_operations,divergent_operations,similarity_reason,evidence,auditor_model,audit_status
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-6-d-2/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-6-d-2/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-6-d-2/task_4.log,13,13,27,14,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-6-d-2/task_5.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-6-d-2/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-6-d-2/task_5.log,13,13,42,22,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-6-d-3/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-6-d-3/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-6-d-3/task_1.log,13,13,57,37,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-6-d-3/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-6-d-3/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-6-d-3/task_2.log,27,27,25,37,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-6-d-3/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-6-d-3/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-6-d-3/task_3.log,27,27,63,33,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-6-d-3/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-6-d-3/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-6-d-3/task_4.log,33,27,22,24,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-6-d-3/task_5.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-6-d-3/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-6-d-3/task_5.log,13,27,15,11,,,,,,,,,,pending
lakeqa,iid_vs_iii,openai_gpt-5.4-nano,gpt-5.4-nano,tasks_mini/k-7-d-4/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_k5_skills_off/tasks_mini/k-7-d-4/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/logs/modes/openai_gpt-5.4-nano/search_i_results_i_plani_computei_k5_skills_off/tasks_mini/k-7-d-4/task_1.log,27,13,43,17,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_1.log,13,33,11,4,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_10.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_10.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_10.log,13,27,9,6,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_11.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_11.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_11.log,13,0,9,7,not_comparable,ideal_plan_missing,,,,,No explicit plan_ideal() call was found in the iii log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_11.log,mechanical,complete
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_12.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_12.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_12.log,13,30,14,8,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_13.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_13.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_13.log,0,0,9,8,not_comparable,comparison_plan_missing,,,,,No explicit plan_ideal() call was found in the iid log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_13.log,mechanical,complete
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_14.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_14.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_14.log,0,27,5,6,not_comparable,comparison_plan_missing,,,,,No explicit plan_ideal() call was found in the iid log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_14.log,mechanical,complete
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_15.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_15.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_15.log,27,28,9,8,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_16.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_16.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_16.log,30,27,9,8,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_2.log,27,27,9,8,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_3.log,33,27,7,8,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_4.log,27,13,11,5,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_5.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_5.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_5.log,0,27,10,8,not_comparable,comparison_plan_missing,,,,,No explicit plan_ideal() call was found in the iid log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_5.log,mechanical,complete
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_6.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_6.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_6.log,0,0,12,11,not_comparable,comparison_plan_missing,,,,,No explicit plan_ideal() call was found in the iid log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_6.log,mechanical,complete
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_7.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_7.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_7.log,30,13,10,8,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_8.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_8.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_8.log,29,27,9,8,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-1/task_9.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_9.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_9.log,0,0,7,7,not_comparable,comparison_plan_missing,,,,,No explicit plan_ideal() call was found in the iid log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-1/task_9.log,mechanical,complete
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-1-s-2/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-2/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-1-s-2/task_1.log,27,31,11,14,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-1/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_1.log,29,27,9,6,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-1/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_2.log,0,13,11,10,not_comparable,comparison_plan_missing,,,,,No explicit plan_ideal() call was found in the iid log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_2.log,mechanical,complete
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-1/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_3.log,27,27,12,9,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-1/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_4.log,0,0,5,7,not_comparable,comparison_plan_missing,,,,,No explicit plan_ideal() call was found in the iid log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-1/task_4.log,mechanical,complete
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-2/task_1.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_1.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_1.log,13,13,13,11,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-2/task_2.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_2.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_2.log,13,0,20,17,not_comparable,ideal_plan_missing,,,,,No explicit plan_ideal() call was found in the iii log.,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_2.log,mechanical,complete
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-2/task_3.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_3.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_3.log,45,13,7,7,,,,,,,,,,pending
kramabench,iid_vs_iii,openai_gpt-5-mini,gpt-5-mini,tasks-mini-kramabench/k-2-d-2-s-2/task_4.json,search_i_results_i_plani_k5_skills_off,search_i_results_i_plani_computei_k5_skills_off,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_4.log,/Users/austinsenna/Documents/projects/daplab/exploratory-qa-eval/log-kramabench/modes/openai_gpt-5-mini/search_i_results_i_plani_computei_k5_skills_off/tasks-mini-kramabench/k-2-d-2-s-2/task_4.log,48,27,11,12,,,,,,,,,,pending
