path,impact,node_id,field,copy_value,tasks_mini_value,peek
k-5-d-1/task_4.json,major,4,subquestion,"In 2022 complaint records in <hop 1 answer> where the incident happened <hop 3 answer>, which precinct received the most complaints?","In 2022 complaint entries in Queens where the location descriptor is <node_3 answer>, which precinct has the most complaints?",
k-5-d-1/task_4.json,major,4,fact,see diff,see diff,"@@ -1 +1,2 @@
+import os
@@ -6,22 +7,25 @@
-source = ""datagov/nypd-complaint-data-historic/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+source = 'datagov/nypd-complaint-data-historic/files/rows.txt'"
k-5-d-1/task_4.json,major,5,subquestion,"In 2024, how many incidents involving officers using force occurred in precinct <hop 4 answer>?","In 2024 use-of-force incidents, how many incidents occurred in precinct <node_4 answer>?",
k-5-d-1/task_4.json,major,5,fact,see diff,see diff,"@@ -1 +1,2 @@
+import os
@@ -6,10 +7,21 @@
-source = ""datagov/nypd-use-of-force-incidents/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)
+source = 'datagov/nypd-use-of-force-incidents/files/rows.txt'"
k-5-d-2/task_1.json,major,1,subquestion,Which Texas counties had at least 10% adult disabled population and at least 23% elderly population in 2023?,Which Texas counties had at least 10% adult disabled population and at least 23% elderly population in FY2023?,
k-5-d-2/task_1.json,major,2,subquestion,Which Texas counties in the Abilene region had 150 or more completed adult-protection investigations in 2023?,Which Texas counties in Region 2-Abilene had 150 or more completed APS investigations in FY2023?,
k-5-d-2/task_1.json,major,3,subquestion,How many completed investigations into possible child abuse or neglect were recorded in Eastland County in 2023?,How many completed child abuse/neglect investigations did Eastland County have in FY2023?,
k-5-d-2/task_1.json,major,4,subquestion,How many completed investigations into possible child abuse or neglect were recorded in Montague County in 2023?,How many completed child abuse/neglect investigations did Montague County have in FY2023?,
k-5-d-2/task_1.json,major,5,fact,see diff,see diff,"@@ -1 +1 @@
-The Regulators would go through three different leaders, all but one being killed. Although Billy the Kid would achieve fame as a member of the Regulators, he never led them. Their first leader was Richard ""Dick"" Brewer, killed later by Buckshot Roberts and replaced by Frank McNab, who was killed by members of the Seven Rivers Warriors. McNab was replaced by the Regulators final leader, Doc Scurlock.
+The Lincoln County Regulators had three leaders: Richard ""Dick"" Brewer (first), Frank McNab (second), and Doc Scurlock (third and final)."
k-5-d-2/task_1.json,major,6,subquestion,"Which of <hop 3 answer> died in <hop 2 answer>, and what county was he born in?","Which of <node_5 answer> died in the county seat of the county with fewer CPI investigations (Eastland County, 149 < 193)?",
k-5-d-2/task_1.json,major,6,fact,see diff,see diff,"@@ -1,3 +1 @@
-He was born in Tallapoosa County, Alabama, January 11, 1849, the sixth of 11 children born to Priestly Norman Scurlock (July 3, 1806 – June 22, 1876) and Esther Ann Brown (May 19, 1819 – June 1, 1903). Josiah was said to have studied medicine in New Orleans, thus receiving his nickname ""Doc"".
-
-Doc Scurlock died at age 80 from a heart attack in Eastland, Texas. He is interred in Eastland City Cemetery, along with his wife and other family members.
+Doc Scurlock died in Eastland, Texas. He was born in Tallapoosa County, Alabama."
k-5-d-2/task_1.json,major,7,subquestion,What is the county seat of the Alabama county where <node 6 answer> was born?,What is the county seat of the Alabama county where <node_6 answer> was born?,
k-5-d-2/task_1.json,major,7,fact,see diff,see diff,"@@ -1 +1 @@
-Tallapoosa County is a county located in the east-central portion of the U.S. state of Alabama.""ACES Tallapoosa County Office"" (links/history), Alabama Cooperative Extension System (ACES), 2007, webpage: ACES-Tallapoosa. As of the 2020 census, the population was 41,311. Its county seat is Dadeville.
+Tallapoosa County's county seat is Dadeville."
k-5-d-2/task_10.json,major,1,source,datagov/recidivism-beginning-2008/files/rows.txt,datagov/500-cities-city-level-data-gis-friendly-format-2016-release/files/rows.txt,
k-5-d-2/task_10.json,major,1,subquestion,What were the 2018 rates of being sent back to prison or jail for New York counties excluding NYC boroughs?,Which California cities had teeth loss crude prevalence (TEETHLOST_CrudePrev) above 19% in the 2016 CDC 500 Cities data (StateAbbr = CA)?,
k-5-d-2/task_10.json,major,1,answer,"{""ALBANY"": ""43.0%"", ""ALLEGANY"": ""47.2%"", ""BROOME"": ""46.0%"", ""CATTARAUGUS"": ""33.0%"", ""CAYUGA"": ""47.4%"", ""CHAUTAUQUA"": ""46.5%"", ""CHEMUNG"": ""43.0%"", ""CHENANGO"": ""39.1%"", ""CLINTON"": ""27.9%"", ""COLUMBIA"": ""32.0%""}","[""Compton"", ""San Bernardino""]",
k-5-d-2/task_10.json,major,1,limit,10,,
k-5-d-2/task_10.json,major,1,fact,see diff,see diff,"@@ -5,4 +5,3 @@
-
-source = ""datagov/recidivism-beginning-2008/files/rows.txt""
+source = ""datagov/500-cities-city-level-data-gis-friendly-format-2016-release/files/rows.txt""
@@ -10,12 +9,6 @@
-
-exclude_counties = {""BRONX"", ""KINGS"", ""NEW YORK"", ""QUEENS"", ""RICHMOND"", ""UNKNOWN""}
-returned_statuses = {""Returned Parole Violation"", ""New Felony Offense""}"
k-5-d-2/task_10.json,major,2,source,datagov/recidivism-beginning-2008/files/rows.txt,datagov/500-cities-city-level-data-gis-friendly-format-2017-release/files/rows.txt,
k-5-d-2/task_10.json,major,2,subquestion,What were the 2019 rates of being sent back to prison or jail for New York counties excluding NYC boroughs?,Which California cities had mental health crude prevalence (MHLTH_CrudePrev) above 15% in the 2017 CDC 500 Cities data (StateAbbr = CA)?,
k-5-d-2/task_10.json,major,2,answer,"{""ALBANY"": ""34.1%"", ""ALLEGANY"": ""26.3%"", ""BROOME"": ""36.6%"", ""CATTARAUGUS"": ""33.3%"", ""CAYUGA"": ""37.6%"", ""CHAUTAUQUA"": ""31.4%"", ""CHEMUNG"": ""36.5%"", ""CHENANGO"": ""29.3%"", ""CLINTON"": ""26.4%"", ""COLUMBIA"": ""21.8%""}","[""Compton"", ""Hesperia"", ""Lynwood"", ""Merced"", ""Perris"", ""Salinas"", ""San Bernardino"", ""Santa Ana"", ""Santa Maria"", ""South Gate""]",
k-5-d-2/task_10.json,major,2,limit,10,,
k-5-d-2/task_10.json,major,2,fact,see diff,see diff,"@@ -5,4 +5,3 @@
-
-source = ""datagov/recidivism-beginning-2008/files/rows.txt""
+source = ""datagov/500-cities-city-level-data-gis-friendly-format-2017-release/files/rows.txt""
@@ -10,12 +9,7 @@
-
-exclude_counties = {""BRONX"", ""KINGS"", ""NEW YORK"", ""QUEENS"", ""RICHMOND"", ""UNKNOWN""}
-returned_statuses = {""Returned Parole Violation"", ""New Felony Offense""}"
k-5-d-2/task_10.json,major,3,source,datagov/motor-vehicle-crashes-case-information-three-year-window/files/rows.txt,"wikipedia/Compton,_California/content.txt",
k-5-d-2/task_10.json,major,3,subquestion,What were the 2019 counts of traffic crashes for New York counties excluding NYC boroughs?,What county is <intersection of nodes 1-2: Compton> in?,
k-5-d-2/task_10.json,major,3,answer,"{""ALBANY"": ""9930"", ""ALLEGANY"": ""1322"", ""BROOME"": ""5401"", ""CATTARAUGUS"": ""1950"", ""CAYUGA"": ""2291"", ""CHAUTAUQUA"": ""3001"", ""CHEMUNG"": ""2190"", ""CHENANGO"": ""1399"", ""CLINTON"": ""2362"", ""COLUMBIA"": ""2087""}",Los Angeles County,
k-5-d-2/task_10.json,major,3,limit,10,,
k-5-d-2/task_10.json,major,3,fact,see diff,see diff,"@@ -1,22 +1 @@
-import io
-import pandas as pd
-import boto3
-from botocore import UNSIGNED
-from botocore.config import Config
-"
k-5-d-2/task_10.json,major,4,source,datagov/motor-vehicle-crashes-case-information-three-year-window/files/rows.txt,"wikipedia/San_Bernardino,_California/content.txt",
k-5-d-2/task_10.json,major,4,subquestion,What were the 2020 counts of traffic crashes for New York counties excluding NYC boroughs?,What county is <intersection of nodes 1-2: San Bernardino> in?,
k-5-d-2/task_10.json,major,4,answer,"{""ALBANY"": ""7564"", ""ALLEGANY"": ""1061"", ""BROOME"": ""4367"", ""CATTARAUGUS"": ""1631"", ""CAYUGA"": ""1883"", ""CHAUTAUQUA"": ""2477"", ""CHEMUNG"": ""1929"", ""CHENANGO"": ""1270"", ""CLINTON"": ""1711"", ""COLUMBIA"": ""1720""}",San Bernardino County,
k-5-d-2/task_10.json,major,4,limit,10,,
k-5-d-2/task_10.json,major,4,fact,see diff,see diff,"@@ -1,22 +1 @@
-import io
-import pandas as pd
-import boto3
-from botocore import UNSIGNED
-from botocore.config import Config
-"
k-5-d-2/task_10.json,major,5,source,"wikipedia/Erie_County,_New_York/content.txt","wikipedia/Los_Angeles_County,_California/content.txt",
k-5-d-2/task_10.json,major,5,subquestion,After whom or what is Erie from <hop 2 answer> named?,When was <node 3: Los Angeles County> formed?,
k-5-d-2/task_10.json,major,5,answer,Erie tribe of Native Americans,1850,
k-5-d-2/task_10.json,major,5,fact,see diff,see diff,"@@ -1 +1 @@
-Both the county and Lake Erie were named for the regional Iroquoian language-speaking Erie tribe of Native Americans, who lived in the area before 1654.
+Los Angeles County is one of the original counties of California, created at the time of statehood in 1850. It is the most populous county in the United States. The county's seat is Los Angeles."
k-5-d-2/task_10.json,major,6,source,"wikipedia/Monroe_County,_New_York/content.txt","wikipedia/San_Bernardino_County,_California/content.txt",
k-5-d-2/task_10.json,major,6,subquestion,After whom or what is Monroe from <hop 2 answer> named?,When was <node 4: San Bernardino County> formed?,
k-5-d-2/task_10.json,major,6,answer,"James Monroe, the fifth president of the United States",1853,
k-5-d-2/task_10.json,major,6,fact,see diff,see diff,"@@ -1 +1 @@
-The county is named after James Monroe, the fifth president of the United States.
+San Bernardino County was formed in 1853 from parts of Los Angeles County."
k-5-d-2/task_10.json,major,7,source,wikipedia/James_Monroe/content.txt,wikipedia/Los_Angeles/content.txt,
k-5-d-2/task_10.json,major,7,subquestion,In which county was <hop 3 answer> born?,"Under which Spanish governor was <comparative of nodes 5-6: Los Angeles County, formed earlier (1850 < 1853)>'s county seat founded?",
k-5-d-2/task_10.json,major,7,answer,"Westmoreland County, Virginia",Felipe de Neve,
k-5-d-2/task_10.json,major,7,fact,see diff,see diff,"@@ -1 +1 @@
-James Monroe was born on April 28, 1758, in his parents' house in a wooded area of Westmoreland County in the Colony of Virginia
+Los Angeles, the county seat of Los Angeles County, was founded on September 4, 1781, under Spanish governor Felipe de Neve, on the village of Yaanga."
k-5-d-2/task_10.json,major,8,source,"wikipedia/Westmoreland_County,_Virginia/content.txt",wikipedia/Felipe_de_Neve/content.txt,
k-5-d-2/task_10.json,major,8,subquestion,In what year was <hop 4 answer> established?,In what year was <node 7: Felipe de Neve> born?,
k-5-d-2/task_10.json,major,8,answer,1653,1724,
k-5-d-2/task_10.json,major,8,fact,see diff,see diff,"@@ -1 +1 @@
-As originally established by the Virginia colony's House of Burgesses, this area was separated from Northumberland County in 1653 and named for the English county of Westmorland
+Felipe de Neve y Padilla (1724 - 3 November 1784) was a Spanish soldier who served as the 4th Governor of the Californias, from 1775 to 1782. He was born in Bailen, Spain."
k-5-d-2/task_2.json,major,1,subquestion,Which five-time NBA champion team is based in San Antonio?,What five-time NBA champion team is based in San Antonio?,
k-5-d-2/task_2.json,major,1,fact,see diff,see diff,"@@ -1 +1 @@
-is home to the five-time NBA champion San Antonio Spurs.
+According to the Wikipedia article for San Antonio, 'San Antonio is also home to the five-time NBA champion San Antonio Spurs.'"
k-5-d-2/task_2.json,major,2,subquestion,Which team did <hop 1 answer> defeat in its first NBA Finals championship?,Which team did <node_1 answer> defeat in their first NBA Finals championship?,
k-5-d-2/task_2.json,major,2,fact,see diff,see diff,"@@ -1 +1 @@
-In the NBA Finals, they faced the New York Knicks, who had made history by becoming the first eighth seed to ever make the NBA Finals.
+According to the Wikipedia article for San Antonio Spurs. For their first championship in 1999, the article states they 'defeated the New York Knicks' in the NBA Finals."
k-5-d-2/task_2.json,major,3,subquestion,Which New York City borough is <hop 2 answer> based in?,In which New York City borough is <node_2 answer> based?,
k-5-d-2/task_2.json,major,3,fact,see diff,see diff,"@@ -1 +1 @@
-based in the New York City borough of Manhattan.
+According to the Wikipedia article for New York Knicks, 'The New York Knickerbockers, commonly known as the New York Knicks, are an American professional basketball team based in the New York City borough of Manhattan.'"
k-5-d-2/task_2.json,major,4,subquestion,Which county is the same geographic area as <hop 3 answer>?,Which county is coextensive with <node_3 answer>?,
k-5-d-2/task_2.json,major,4,fact,see diff,see diff,"@@ -1 +1 @@
-Coextensive with New York County, Manhattan is the smallest county by area in the U.S. state of New York.
+According to the Wikipedia article for Manhattan, Manhattan is coextensive with New York County."
k-5-d-2/task_2.json,major,5,subquestion,How many total hate crime incidents were reported in <hop 4 answer> in 2020 across crimes against persons and property crimes?,"How many total hate crime incidents were there in <node_4 answer> in 2020? (Filter: Year == 2020; County == New York; Crime Type in {Crimes Against Persons, Property Crimes}; sum Total Incidents.)",
k-5-d-2/task_2.json,major,5,answer,82,82,
k-5-d-2/task_2.json,major,6,subquestion,How many firearm crimes were reported in <hop 4 answer> in 2020?,How many firearm crimes were there in <node_4 answer> in 2020? (Filter: Year == 2020; County == New York; use Firearm Count.),
k-5-d-2/task_2.json,major,6,answer,898,898,
k-5-d-2/task_3.json,major,1,source,datagov/500-cities-local-data-for-better-health-2016-release/files/rows.txt,datagov/child-and-adult-care-food-programs-cacfp-day-care-homes-meal-reimbursement-program-ye-2018/files/rows.txt,
k-5-d-2/task_3.json,major,1,subquestion,"What are the top-ranked US cities in the 2016 release by age-adjusted adult obesity prevalence, while preserving the full city-level obesity table needed for the later 2016+2018 comparison?","Among {Harris, Hidalgo, Dallas, Cameron}, which counties had the largest percentage decrease in day care home meal reimbursements between the 2018-2019 and 2020-2021 program years? (Filter for this node: ProgramYear == 2018-2019; group by SiteCounty; sum TotalMealReimbursement.)",
k-5-d-2/task_3.json,major,1,answer,"{""Dayton"": 47.2, ""Detroit"": 45.2, ""Gary"": 46.9}","{""Cameron"": 392489.51, ""Dallas"": 2835278.75, ""Harris"": 8757796.13, ""Hidalgo"": 1202699.73}",
k-5-d-2/task_3.json,major,1,fact,see diff,see diff,"@@ -4,21 +4,13 @@
-from botocore.config import Config
+from botocore.client import Config
-source = ""datagov/500-cities-local-data-for-better-health-2016-release/files/rows.txt""
-bucket = ""lakeqa-yc4103-datalake""
-obj = boto3.client(""s3"", config=Config(signature_version=UNSIGNED)).get_object(Bucket=bucket, Key=source)
-df = pd.read_csv(io.BytesIO(obj[""Body""].read()), low_memory=False)"
k-5-d-2/task_3.json,major,2,source,datagov/500-cities-local-data-for-better-health-2018-release/files/rows.txt,datagov/child-and-adult-care-food-programs-cacfp-day-care-homes-meal-reimbursement-program-ye-2020/files/rows.txt,
k-5-d-2/task_3.json,major,2,subquestion,"What are the top-ranked US cities in the 2018 release by age-adjusted adult obesity prevalence, while preserving the full city-level obesity table needed for the later 2016+2018 comparison?","Among {Harris, Hidalgo, Dallas, Cameron}, which counties had the largest percentage decrease in day care home meal reimbursements between the 2018-2019 and 2020-2021 program years? (Filter for this node: ProgramYear == 2020-2021; group by SiteCounty; sum TotalMealReimbursement.)",
